area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1690,3.0,2.0,121.76164967420691
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Xeitaa ,1270,2.0,3.0,78.74804609608802
Super built-up  Area,19-Dec,Kanakapura,2 BHK,GoityEt,1013,2.0,1.0,45.22521112723538
Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1298,2.0,1.0,95.22185959638011
Built-up  Area,18-Dec,Electronic City,3 BHK,,1220,2.0,1.0,36.94344655199341
Built-up  Area,Ready To Move,Immadihalli,3 BHK,Niimet ,1370,2.0,0.0,100.93920805294431
Super built-up  Area,19-Mar,Hebbal,4 BHK,Raard B,2790,4.0,3.0,204.0240730761724
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Coa 3t ,1184,2.0,1.0,41.89122496979986
Carpet  Area,17-Dec,Avalahalli,4 BHK,Sohea A,2996,4.0,0.0,273.97414050792275
Super built-up  Area,19-Dec,Hennur Road,3 BHK,Maity W,1740,3.0,1.0,113.63914838953252
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,920,2.0,2.0,54.78751996165742
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,3.0,1.0,82.12682739174105
Super built-up  Area,18-Apr,Jalahalli,2 BHK,Cuohahi,1313,2.0,2.0,93.61466528411793
Super built-up  Area,Ready To Move,Koramangala,2 BHK,K ncy R,1105,1.0,1.0,110.04098604791622
Plot  Area,Ready To Move,Jalahalli West,4 Bedroom,,2400,3.0,0.0,135.85123774283457
Built-up  Area,Ready To Move,Dodsworth Layout,4 Bedroom,Prleaou,8000,6.0,,775.0846700937078
Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,Sahtsva,992,2.0,1.0,64.98302015774033
Super built-up  Area,Ready To Move,Gunjur,3 BHK,DSoodSh,1410,2.0,3.0,65.75391556664432
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1065,2.0,1.0,48.64374954694323
Super built-up  Area,18-May,Electronic City,2 BHK,Prarkun,1386,2.0,1.0,77.24748626719592
Super built-up  Area,Ready To Move,Mahaganapathy Nagar,3 BHK,Vaodak ,1815,3.0,2.0,109.44893256799031
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,3.0,53.46414653795064
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1040,2.0,1.0,128.12319508987878
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,,1000,2.0,1.0,122.36569869572232
Built-up  Area,Ready To Move,Frazer Town,3 BHK,Maentr ,1610,3.0,1.0,87.7159741285418
Built-up  Area,18-Dec,Electronic City,2 BHK,,1140,2.0,1.0,32.74969753207507
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Bilya A,1521,3.0,3.0,80.35030746670222
Super built-up  Area,18-Apr,Whitefield,2 BHK,Asarqz ,1245,2.0,1.0,74.8067261889077
Super built-up  Area,Ready To Move,Telecom Layout,2 BHK,,1200,2.0,1.0,62.85306512441605
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Shxorm ,1195,2.0,2.0,77.61599092210065
Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1210,2.0,2.0,60.22529893284773
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2059,4.0,1.0,191.89809720891728
Built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1500,3.0,2.0,97.11313535358087
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1166,2.0,2.0,64.46275297463966
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Dhncyud,1788,3.0,3.0,82.361986996942
Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830 - 2882,5.0,0.0,154.0306875393146
Super built-up  Area,Ready To Move,Nagondanahalli,3 BHK,Laavehr,1320,2.0,1.0,53.04660455612926
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2650,4.0,1.0,164.66760626752273
Super built-up  Area,Ready To Move,Nanjappa Garden,3 BHK,LiSkys ,2261,4.0,3.0,156.58831924056918
Plot  Area,Ready To Move,Padarayana Pura,7 Bedroom,,825,5.0,2.0,161.42388809250468
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1477,2.0,3.0,83.0260420487108
Super built-up  Area,18-Aug,Chandapura,3 BHK,SunceEs,1185,2.0,2.0,30.29793516755249
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Music C,1420,2.0,3.0,73.26854202812731
Built-up  Area,Ready To Move,Vyalikaval HBCS Layout,3 BHK,,1443,2.0,2.0,69.40367471140932
Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,1200,2.0,2.0,55.28575116424224
Plot  Area,Ready To Move,Raghuvanahalli,3 Bedroom,,1200,4.0,2.0,179.68954455906226
Built-up  Area,Ready To Move,2nd Phase JP Nagar,4 Bedroom,,1800,4.0,0.0,130.5643759134895
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,184.12119035449254
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1893,4.0,2.0,108.01866819592657
Plot  Area,Ready To Move,West of Chord Road,5 Bedroom,,1320,4.0,1.0,101.52414212255843
Super built-up  Area,Ready To Move,NRI Layout,2 BHK,SandaSk,1101,2.0,1.0,53.63953358386905
Plot  Area,Ready To Move,BEML Layout,5 Bedroom,,4500,3.0,3.0,424.57821833666173
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,,2400,3.0,3.0,140.42462411881968
Super built-up  Area,Ready To Move,Hebbal,3 BHK,,1800,3.0,3.0,124.90783067118105
Built-up  Area,Ready To Move,Hormavu,2 BHK,ARaveSa,1205,2.0,2.0,60.72052498127244
Built-up  Area,Ready To Move,MLA Layout,2 BHK,CVncesh,1120,2.0,1.0,75.1970496066668
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,2.0,245.1192028624119
Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3070,5.0,1.0,321.06020944659906
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,Pyodsre,1345,2.0,3.0,61.553763435643575
Super built-up  Area,Ready To Move,Vijayanagar,2 BHK,,904,2.0,1.0,78.0326160341346
Super built-up  Area,18-May,Kadugodi,2 BHK,Alestrb,1314,2.0,2.0,57.89017172541666
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Bavasi ,1000,2.0,2.0,44.62700948282784
Plot  Area,Ready To Move,Laggere,3 Bedroom,,1600,2.0,0.0,81.87765072544248
Carpet  Area,Ready To Move,Chandapura,2 BHK,,1350,2.0,2.0,44.79156027465498
Built-up  Area,Ready To Move,Sompura,2 BHK,SSityri,1032,2.0,2.0,41.92840816028623
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,32.347638063877774
Plot  Area,17-Aug,Ardendale,4 Bedroom,,2000,4.0,1.0,133.23108287363908
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1150,2.0,2.0,68.49932024067468
Super built-up  Area,18-Jul,Rajaji Nagar,4 BHK,Puwerun,2438,4.0,1.0,243.63316692261483
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Mahosya,1760,2.0,2.0,112.58004225520214
Super built-up  Area,Ready To Move,BTM Layout,3 BHK,DSitySe,1450,2.0,2.0,79.32861420538111
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,51.312068890841985
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1950,3.0,2.0,116.72537223992515
Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,5.0,2.0,316.03625008729716
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,70.23573987508384
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,54.73164169640948
Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,75.05882161970068
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1450,2.0,1.0,68.24619733296484
Built-up  Area,Ready To Move,Begur,3 BHK,Suhama ,1610,2.0,2.0,49.0159386351566
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1303,2.0,1.0,87.96010382799481
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1580,2.0,3.0,98.38089945400385
Super built-up  Area,Ready To Move,Muni reddy layout,6 BHK,,800,6.0,,103.35358506011163
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,49.026090488521334
Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Leilo E,2850,4.0,1.0,190.0804806713945
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sriew L,1030,2.0,2.0,56.52661299727542
Super built-up  Area,Ready To Move,Electronic City,2 BHK,KBityo ,825,2.0,1.0,31.6427406140539
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1245,2.0,3.0,59.799009371624955
Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,51.51530675693582
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Alestrb,1762,3.0,2.0,67.24251832669782
Plot  Area,19-Oct,Whitefield,4 Bedroom,NVaree ,3565,4.0,2.0,316.6922856626042
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Ammesss,1058,2.0,2.0,48.89471190948088
Super built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,770,1.0,1.0,42.30583196118647
Built-up  Area,Ready To Move,Aga Abbas Ali Road,3 BHK,Adntslo,2800,3.0,3.0,199.8940139808219
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Arenta ,1878,3.0,2.0,114.05263936562554
Super built-up  Area,Ready To Move,Yellappa Chetty Layout,3 BHK,HMlusad,2630,3.0,3.0,209.527306900675
Super built-up  Area,18-Jun,Balagere,2 BHK,Soresea,1012,2.0,1.0,59.01222335336603
Super built-up  Area,18-Nov,Thanisandra,4 BHK,Bhe 2ko,2259,,,96.0012643006565
Plot  Area,Ready To Move,Vishwapriya Layout,8 Bedroom,,2030,10.0,3.0,176.1385282365436
Super built-up  Area,Ready To Move,Vishwapriya Layout,1 BHK,Prodsth,625,1.0,1.0,27.676132525467608
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,64.95207907537221
Plot  Area,Ready To Move,BEL Road,2 Bedroom,,2400,3.0,2.0,237.99257005098818
Plot  Area,Immediate Possession,Hosa Road,,MSodsGr,600 - 4000,,,129.53014179905864
Super built-up  Area,20-Dec,Tumkur Road,2 BHK,Sapus S,1246,2.0,1.0,64.73153499288449
Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1659,3.0,2.0,94.1387895289951
Super built-up  Area,Ready To Move,near ullas theater,4 BHK,,2600,3.0,3.0,198.83885535618023
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1804,4.0,2.0,123.04611523314307
Built-up  Area,Ready To Move,Nagawara Junction,2 BHK,,1025,2.0,2.0,49.97474541787701
Plot  Area,Ready To Move,Vishwanatha Nagenahalli,3 Bedroom,,600,3.0,2.0,73.36729482211473
Super built-up  Area,Ready To Move,Garebhavipalya,2 BHK,Centss ,1145,2.0,2.0,53.919016012707786
Built-up  Area,Ready To Move,Nagavara,4 BHK,YMarlti,3650,4.0,3.0,271.13042079593913
Super built-up  Area,Ready To Move,Lake City,2 BHK,Prdenth,810,2.0,1.0,46.42852097910318
Built-up  Area,18-Aug,Yeshwanthpur,3 BHK,Aroomba,1334,2.0,3.0,56.26020466760575
Super built-up  Area,Ready To Move,Shikaripalya,2 BHK,GKowsea,1105,2.0,2.0,48.36458582680602
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1375,2.0,2.0,61.91037616523322
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,SosonGa,1500,3.0,3.0,99.81275786250872
Super built-up  Area,Ready To Move,Narayanaghatta,2 BHK,,941,2.0,1.0,45.04571945132842
Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1290,2.0,3.0,69.24962683596013
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,995,2.0,2.0,49.60280558672934
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,VRngsKi,1100,2.0,1.0,43.85322174501038
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,975,2.0,1.0,24.911792126674573
Built-up  Area,Ready To Move,Thanisandra,2 BHK,G conTh,1200,2.0,3.0,50.521113597681484
Plot  Area,Ready To Move,Subbannaiah Palya,4 Bedroom,,1200,4.0,1.0,171.30118755045459
Super built-up  Area,18-Mar,9th Phase JP Nagar,3 BHK,HMigond,1741,3.0,2.0,72.09151903596148
Super built-up  Area,Ready To Move,Arehalli,3 BHK,,1229,3.0,1.0,49.62582079884339
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NDpalSe,1146,2.0,3.0,73.90119432480677
Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,Sowerew,3124,6.0,3.0,408.9648656266076
Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,46.17798290442917
Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,1000,5.0,3.0,124.87613274493975
Super built-up  Area,Ready To Move,Varthur,2 BHK,Soamsay,1205,2.0,1.0,38.28584224857197
Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,SozonHo,1200,2.0,2.0,55.28575116424224
Built-up  Area,18-May,Sarjapur  Road,4 Bedroom,Cetattu,3307 - 3464,6.0,0.0,190.88586090754364
Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1724,3.0,1.0,130.81558147935823
Super built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1500,2.0,1.0,72.64515404228733
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,0.0,65.94025104669814
Plot  Area,Ready To Move,Reliable Woods Layout,5 Bedroom,,640,6.0,2.0,85.38581227964464
Plot  Area,Ready To Move,Babusapalaya,4 Bedroom,,5060,5.0,2.0,488.86512982095456
Super built-up  Area,18-May,Kurudusonnenahalli,2 BHK,,1265,2.0,,87.91780821745473
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1691,3.0,2.0,90.17697245727024
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1843,3.0,2.0,89.98583663660457
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,,1195,2.0,2.0,75.97467742562218
Built-up  Area,Ready To Move,KR Puram,2 BHK,,765,2.0,1.0,34.07290242978744
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,110.01601118680831
Super built-up  Area,Ready To Move,Ardendale,3 BHK,SoystAm,1777.26,3.0,2.0,95.42000043779932
Super built-up  Area,Ready To Move,Kodigehaali,3 BHK,Leeno S,2250,3.0,2.0,113.55740093613184
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,,660,1.0,1.0,29.10859517262589
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,PaaraSa,1066,3.0,3.0,131.033302959337
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1290,2.0,1.0,83.59867745740533
Super built-up  Area,Ready To Move,Sector 6 HSR Layout,2 BHK,Vaensnh,1082,2.0,1.0,46.1844273176085
Super built-up  Area,Ready To Move,Chikkadunnasandra,3 BHK,Kr 10Ca,1397,2.0,,80.38547068188807
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Ceiti I,1891,3.0,1.0,115.72860153326349
Super built-up  Area,Ready To Move,East Colony,1 BHK,,600,1.0,1.0,31.798437228666373
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Prventh,1007,2.0,1.0,49.74996413321567
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,940,2.0,1.0,41.35756467107633
Super built-up  Area,21-Jun,Vijayanagar,1 BHK,Saahaat,492,1.0,0.0,36.980934012680194
Super built-up  Area,Ready To Move,Anekal,1 BHK,,600,2.0,1.0,18.492765619034973
Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,366.9351974169878
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1124,2.0,1.0,47.5975240059755
Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,,1200,2.0,1.0,76.03242802653783
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,3.0,0.0,69.09962575398548
Plot  Area,Ready To Move,Vyalikaval,4 Bedroom,,960,4.0,0.0,121.13195682318695
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1350,2.0,2.0,65.52020439850702
Plot  Area,Ready To Move,Horamavu Banaswadi,10 Bedroom,,1000,10.0,,155.19196496599298
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1212,2.0,2.0,46.397475386254065
Built-up  Area,Ready To Move,KR Layout,1 BHK,,1050,1.0,1.0,45.61854826163108
Built-up  Area,Ready To Move,Nagarathpet,4 BHK,,1200,2.0,1.0,192.055613789634
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,,1205,2.0,1.0,60.245690084719
Built-up  Area,Ready To Move,Battarahalli,5 Bedroom,,1700,4.0,1.0,107.82530727186035
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,925,2.0,1.0,34.5613895694161
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1080,2.0,1.0,43.18588423981746
Plot  Area,Ready To Move, Devarachikkanahalli,6 Bedroom,,1500,5.0,1.0,177.59623297435664
Plot  Area,Ready To Move,HRBR Layout,7 Bedroom,,1200,4.0,2.0,147.33759190934563
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1252,2.0,1.0,41.222477241309704
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,220.7341586254222
Super built-up  Area,19-Nov,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,69.2738397523306
Built-up  Area,Ready To Move,Bellandur,3 BHK,AkonyHa,1435,3.0,2.0,78.98849475761712
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,1.0,54.75552861532595
Plot  Area,Ready To Move,Hebbal,6 Bedroom,,1200,6.0,2.0,214.02596007577284
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Gantspa,1150,2.0,2.0,46.414172320594425
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,Sahtsva,1354,3.0,1.0,92.85026124817928
Super built-up  Area,18-May,Hosakerehalli,2 BHK,SoageHe,1304,2.0,3.0,59.699847344470406
Built-up  Area,Ready To Move,Srinagar,1 Bedroom,,300,1.0,0.0,22.818113533133126
Super built-up  Area,18-Apr,Munnekollal,2 BHK,Sadhii ,1071,2.0,2.0,52.89302609211769
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3526,4.0,3.0,509.77923663314584
Super built-up  Area,18-May,Singasandra,3 BHK,,1364,2.0,3.0,60.62387870906513
Super built-up  Area,Ready To Move,Kodigehaali,2 BHK,Shyas S,1035,2.0,2.0,53.14561805076578
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,Puion M,720,1.0,1.0,44.32164335416065
Plot  Area,Ready To Move,Whitefield,3 Bedroom,Prrry M,1900,3.0,2.0,60.986195704678465
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Mancyes,1030,2.0,1.0,61.302940380263486
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,SGiewll,1750,3.0,3.0,58.62784033951343
Plot  Area,Ready To Move,Hennur Bande,1 Bedroom,,1200,1.0,0.0,39.82339759272955
Super built-up  Area,Ready To Move,HSR Layout,3 BHK,NRosete,1406,3.0,2.0,93.23705535453088
Built-up  Area,17-Nov,Hormavu,3 Bedroom,Prageta,2400,3.0,0.0,118.29997224587119
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,98.57264510835884
Plot  Area,Ready To Move,Nisarga Layout,4 Bedroom,,1200,5.0,,325.0
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,NCensun,1000,2.0,2.0,53.57142343744562
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1100,2.0,1.0,44.575344379505566
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Saacesa,2800,4.0,3.0,269.10166902300284
Built-up  Area,Ready To Move,Nagavara,3 Bedroom,,1800,3.0,,103.93251783287117
Super built-up  Area,Ready To Move,#NAME?,3 BHK,,1600,2.0,1.0,117.16330014730843
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Maeeker,960,2.0,2.0,66.11066413603682
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,76.98717695750852
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1802,3.0,2.0,132.0102441118437
Super built-up  Area,18-Jan,BTM 1st Stage,3 BHK,,1300,3.0,2.0,74.50453826633446
Super built-up  Area,18-Apr,Electronics City Phase 1,3 BHK,Unrtswo,1920,3.0,,60.15855616613387
Built-up  Area,Ready To Move,2nd Block Hbr Layout,3 BHK,,1789,3.0,3.0,111.41788599708764
Super built-up  Area,21-Jan,Mysore Road,3 BHK,PrntaEn,1620,3.0,1.0,60.85137075728233
Built-up  Area,Ready To Move,Karuna Nagar,3 BHK,AjityIn,1697,3.0,2.0,150.15112580957236
Built-up  Area,Ready To Move,Vidyaranyapura,3 Bedroom,,2400,3.0,1.0,201.6252960360775
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,260.3119986674712
Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,52.76608671768709
Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,760,6.0,0.0,208.61009751430169
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1655,2.0,1.0,99.19804409566859
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sraveha,985,2.0,2.0,42.756288955356624
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,3.0,47.980609240560284
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Srentan,1000,2.0,2.0,40.55919960494052
Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,830,1.0,1.0,33.493006807639844
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,42.24814389131792
Plot  Area,Ready To Move,Anjanapura,4 Bedroom,,600,4.0,1.0,84.37732298842441
Built-up  Area,18-Dec,"Bellandur, ",3 BHK,,2000,3.0,2.0,126.55493526864672
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1297,2.0,2.0,102.48512890803153
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1725,3.0,3.0,99.45117206215727
Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1200,5.0,,325.0
Built-up  Area,Ready To Move,Ulsoor,3 BHK,Abialri,2000,2.0,1.0,207.96995231621935
Super built-up  Area,Ready To Move,Ashwath Nagar,2 BHK,Raeusiy,1230,2.0,3.0,46.833205826519716
Built-up  Area,Ready To Move,Munivenkatppa Layout,2 BHK,VancyRe,1249,3.0,3.0,62.1310124355937
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2870,4.0,2.0,205.916724630685
Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,,1400,2.0,2.0,47.863807039236434
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,47.74474798807606
Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,64.83398389621256
Plot  Area,Ready To Move,Hebbal,3 Bedroom,,2047,3.0,1.0,127.71108270370976
Super built-up  Area,Ready To Move,Volagerekallahalli,3 BHK,SothaCh,1271,2.0,1.0,35.54936280469926
Built-up  Area,Ready To Move,Anekal,10 Bedroom,,1280,7.0,1.0,151.12708793350652
Super built-up  Area,21-Dec,Electronic City,3 BHK,,1500,3.0,1.0,71.41254410896613
Built-up  Area,19-Dec,Gottigere,4 Bedroom,Rarkkod,2563 - 3914,,,184.13650159527236
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Nazea B,4000,5.0,2.0,602.412610045784
Plot  Area,18-Jun,Whitefield,2 Bedroom,,1200,2.0,1.0,45.786148699820146
Super built-up  Area,Ready To Move,Hebbal,4 BHK,Mahosya,3000,4.0,0.0,225.65745426005293
Super built-up  Area,18-Jun,Raja Rajeshwari Nagar,2 BHK,Prllsan,1360,2.0,1.0,56.58126058931971
Plot  Area,18-Dec,Bannerghatta Road,3 Bedroom,Putere ,1500,3.0,1.0,155.92683532381196
Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,182.13096690610956
Super built-up  Area,Ready To Move,Jnanabharathi Layout,9 BHK,,600,9.0,1.0,144.50266412942867
Super built-up  Area,Ready To Move,Hormavu,3 BHK,NStusD ,1520,3.0,3.0,59.578704886084786
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,70.21305410849061
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,72.66399615356124
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,SrntsRV,900,2.0,1.0,122.36569869572232
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,59.51451628957451
Built-up  Area,Ready To Move,KAS Officers Colony,3 BHK,,2200,3.0,2.0,182.59837005587423
Built-up  Area,18-Dec,Huskur,3 BHK,,1320,2.0,1.0,35.907691087062815
Plot  Area,Ready To Move,Santosh Nagar,4 Bedroom,,1600,5.0,1.0,166.86702709379273
Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,800,5.0,3.0,151.7761087796003
Plot  Area,Ready To Move,4th Block Koramangala,3 Bedroom,,1365,3.0,2.0,129.0056432045925
Built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,,1168,2.0,2.0,85.7299900365925
Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1500,2.0,0.0,96.84249404024933
Plot  Area,Ready To Move,Inasappa Layout,4 Bedroom,,1000,4.0,2.0,219.0804983662722
Built-up  Area,Ready To Move,Lottegolla Halli,3 Bedroom,,3000,2.0,1.0,315.0319696934464
Plot  Area,17-Dec,GKW Layout,4 Bedroom,,1350,4.0,2.0,147.0115310419309
Plot  Area,Ready To Move,Ganga Nagar,6 Bedroom,,1700,6.0,2.0,220.49997060996265
Plot  Area,16-Apr,Basaveshwara Nagar,4 Bedroom,,2000,4.0,0.0,141.7601336161388
Built-up  Area,Ready To Move,Yelahanka,5 Bedroom,,1800,3.0,2.0,111.9227073021439
Built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,78.01284835303917
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1094,2.0,2.0,43.19363934975991
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1262,2.0,1.0,74.65706049645719
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1888,4.0,2.0,114.1223755896027
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1390,2.0,2.0,89.65355421985198
