area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,781,1.0,2.0,51.875046211298866
Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1200,2.0,1.0,47.00273043430962
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1690,3.0,2.0,118.67550237760385
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Xeitaa ,1270,2.0,3.0,78.3876455030718
Super built-up  Area,19-Dec,Kanakapura,2 BHK,GoityEt,1013,2.0,1.0,51.44960426452043
Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1298,2.0,1.0,98.3506008844733
Built-up  Area,18-Dec,Electronic City,3 BHK,,1220,2.0,1.0,41.04578030232688
Built-up  Area,Ready To Move,Immadihalli,3 BHK,Niimet ,1370,2.0,0.0,97.03303284159566
Super built-up  Area,19-Mar,Hebbal,4 BHK,Raard B,2790,4.0,3.0,201.99340602100608
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Coa 3t ,1184,2.0,1.0,42.64465936709411
Carpet  Area,17-Dec,Avalahalli,4 BHK,Sohea A,2996,4.0,0.0,256.20627028932455
Super built-up  Area,19-Dec,Hennur Road,3 BHK,Maity W,1740,3.0,1.0,120.65029452634334
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,920,2.0,2.0,50.34519097546284
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,3.0,1.0,72.68458971159183
Super built-up  Area,18-Apr,Jalahalli,2 BHK,Cuohahi,1313,2.0,2.0,100.8508172147896
Super built-up  Area,Ready To Move,Koramangala,2 BHK,K ncy R,1105,1.0,1.0,116.90108398439976
Plot  Area,Ready To Move,Jalahalli West,4 Bedroom,,2400,3.0,0.0,244.6755924143316
Built-up  Area,Ready To Move,Dodsworth Layout,4 Bedroom,Prleaou,8000,6.0,,814.9261201944959
Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,Sahtsva,992,2.0,1.0,65.42017239898277
Super built-up  Area,Ready To Move,Gunjur,3 BHK,DSoodSh,1410,2.0,3.0,58.45550756852889
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1065,2.0,1.0,47.42155573451732
Super built-up  Area,18-May,Electronic City,2 BHK,Prarkun,1386,2.0,1.0,78.38652539018332
Super built-up  Area,Ready To Move,Mahaganapathy Nagar,3 BHK,Vaodak ,1815,3.0,2.0,98.26416789504313
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,3.0,51.9323554486057
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1040,2.0,1.0,106.34611104767744
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,,1000,2.0,1.0,84.82542222804102
Built-up  Area,Ready To Move,Frazer Town,3 BHK,Maentr ,1610,3.0,1.0,90.59411489457426
Built-up  Area,18-Dec,Electronic City,2 BHK,,1140,2.0,1.0,32.74637040871832
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Bilya A,1521,3.0,3.0,79.76399035042434
Super built-up  Area,18-Apr,Whitefield,2 BHK,Asarqz ,1245,2.0,1.0,79.29460441219351
Super built-up  Area,Ready To Move,Telecom Layout,2 BHK,,1200,2.0,1.0,62.57726332471191
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Shxorm ,1195,2.0,2.0,72.22122157571526
Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1210,2.0,2.0,61.590876538830784
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2059,4.0,1.0,163.77838336437227
Built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1500,3.0,2.0,78.55175865525531
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1166,2.0,2.0,60.854740144738976
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Dhncyud,1788,3.0,3.0,83.75039830214553
Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830 - 2882,5.0,0.0,177.51738150996025
Super built-up  Area,Ready To Move,Nagondanahalli,3 BHK,Laavehr,1320,2.0,1.0,58.44105498052709
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2650,4.0,1.0,125.45391370001094
Super built-up  Area,Ready To Move,Nanjappa Garden,3 BHK,LiSkys ,2261,4.0,3.0,174.74507579701012
Plot  Area,Ready To Move,Padarayana Pura,7 Bedroom,,825,5.0,2.0,119.22057816000417
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1477,2.0,3.0,84.4907314709512
Super built-up  Area,18-Aug,Chandapura,3 BHK,SunceEs,1185,2.0,2.0,30.614264452616865
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Music C,1420,2.0,3.0,63.50266652447263
Built-up  Area,Ready To Move,Vyalikaval HBCS Layout,3 BHK,,1443,2.0,2.0,70.15295187362659
Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,1200,2.0,2.0,53.60115392923593
Plot  Area,Ready To Move,Raghuvanahalli,3 Bedroom,,1200,4.0,2.0,152.25868580549823
Built-up  Area,Ready To Move,2nd Phase JP Nagar,4 Bedroom,,1800,4.0,0.0,118.18626640575177
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,135.6135742410351
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1893,4.0,2.0,102.96870892599503
Plot  Area,Ready To Move,West of Chord Road,5 Bedroom,,1320,4.0,1.0,110.31582713477758
Super built-up  Area,Ready To Move,NRI Layout,2 BHK,SandaSk,1101,2.0,1.0,52.51951026673287
Plot  Area,Ready To Move,BEML Layout,5 Bedroom,,4500,3.0,3.0,411.7819865057962
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,,2400,3.0,3.0,203.9469950627966
Super built-up  Area,Ready To Move,Hebbal,3 BHK,,1800,3.0,3.0,122.73350084763891
Built-up  Area,Ready To Move,Hormavu,2 BHK,ARaveSa,1205,2.0,2.0,59.47852313296208
Built-up  Area,Ready To Move,MLA Layout,2 BHK,CVncesh,1120,2.0,1.0,70.48491908435325
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,2.0,224.0748614944405
Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3070,5.0,1.0,271.6113458648538
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,Pyodsre,1345,2.0,3.0,58.33839478885043
Super built-up  Area,Ready To Move,Vijayanagar,2 BHK,,904,2.0,1.0,62.086375376236475
Super built-up  Area,18-May,Kadugodi,2 BHK,Alestrb,1314,2.0,2.0,63.14744837689186
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Bavasi ,1000,2.0,2.0,46.140399569712685
Plot  Area,Ready To Move,Laggere,3 Bedroom,,1600,2.0,0.0,57.54808426466759
Carpet  Area,Ready To Move,Chandapura,2 BHK,,1350,2.0,2.0,39.06465510487828
Built-up  Area,Ready To Move,Sompura,2 BHK,SSityri,1032,2.0,2.0,46.67102255126636
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,37.388674983848134
Plot  Area,17-Aug,Ardendale,4 Bedroom,,2000,4.0,1.0,174.9819933194613
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1150,2.0,2.0,63.22463366559056
Super built-up  Area,18-Jul,Rajaji Nagar,4 BHK,Puwerun,2438,4.0,1.0,299.09447504617987
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Mahosya,1760,2.0,2.0,119.32709571744101
Super built-up  Area,Ready To Move,BTM Layout,3 BHK,DSitySe,1450,2.0,2.0,77.48869491809405
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,52.99018386801621
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1950,3.0,2.0,114.43025449815275
Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,5.0,2.0,340.27585899808184
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,70.42366948822473
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,51.35578396969892
Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,74.40858659058289
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1450,2.0,1.0,80.21167435470105
Built-up  Area,Ready To Move,Begur,3 BHK,Suhama ,1610,2.0,2.0,67.5924494459119
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1303,2.0,1.0,79.50490125800575
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1580,2.0,3.0,91.90765430925809
Super built-up  Area,Ready To Move,Muni reddy layout,6 BHK,,800,6.0,,138.45561857962915
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,50.037905251262835
Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Leilo E,2850,4.0,1.0,146.81360894111776
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sriew L,1030,2.0,2.0,61.74116462930834
Super built-up  Area,Ready To Move,Electronic City,2 BHK,KBityo ,825,2.0,1.0,34.588781952281465
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1245,2.0,3.0,49.74102018920173
Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,48.892980906208415
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Alestrb,1762,3.0,2.0,80.65189517186172
Plot  Area,19-Oct,Whitefield,4 Bedroom,NVaree ,3565,4.0,2.0,295.247291578267
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Ammesss,1058,2.0,2.0,47.586792021336294
Super built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,770,1.0,1.0,40.008588965987116
Built-up  Area,Ready To Move,Aga Abbas Ali Road,3 BHK,Adntslo,2800,3.0,3.0,194.15065117198372
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Arenta ,1878,3.0,2.0,126.2709818153041
Super built-up  Area,Ready To Move,Yellappa Chetty Layout,3 BHK,HMlusad,2630,3.0,3.0,197.19002471709223
Super built-up  Area,18-Jun,Balagere,2 BHK,Soresea,1012,2.0,1.0,62.264498016061054
Super built-up  Area,18-Nov,Thanisandra,4 BHK,Bhe 2ko,2259,,,112.06482114589798
Plot  Area,Ready To Move,Vishwapriya Layout,8 Bedroom,,2030,10.0,3.0,179.01047546011776
Super built-up  Area,Ready To Move,Vishwapriya Layout,1 BHK,Prodsth,625,1.0,1.0,30.9229798236797
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,64.8174221121822
Plot  Area,Ready To Move,BEL Road,2 Bedroom,,2400,3.0,2.0,215.7244717849052
Plot  Area,Immediate Possession,Hosa Road,,MSodsGr,600 - 4000,,,137.76753866890763
Super built-up  Area,20-Dec,Tumkur Road,2 BHK,Sapus S,1246,2.0,1.0,65.42017239898283
Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1659,3.0,2.0,88.12026454180761
Super built-up  Area,Ready To Move,near ullas theater,4 BHK,,2600,3.0,3.0,196.15128710796887
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1804,4.0,2.0,113.2458197173817
Built-up  Area,Ready To Move,Nagawara Junction,2 BHK,,1025,2.0,2.0,48.693659901396266
Plot  Area,Ready To Move,Vishwanatha Nagenahalli,3 Bedroom,,600,3.0,2.0,80.60409660505417
Super built-up  Area,Ready To Move,Garebhavipalya,2 BHK,Centss ,1145,2.0,2.0,54.78066188984524
Built-up  Area,Ready To Move,Nagavara,4 BHK,YMarlti,3650,4.0,3.0,277.850646802721
Super built-up  Area,Ready To Move,Lake City,2 BHK,Prdenth,810,2.0,1.0,41.68929346076878
Built-up  Area,18-Aug,Yeshwanthpur,3 BHK,Aroomba,1334,2.0,3.0,59.716246617063405
Super built-up  Area,Ready To Move,Shikaripalya,2 BHK,GKowsea,1105,2.0,2.0,44.81731951282569
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1375,2.0,2.0,56.10507097731287
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,SosonGa,1500,3.0,3.0,91.32950620428849
Super built-up  Area,Ready To Move,Narayanaghatta,2 BHK,,941,2.0,1.0,49.807540246691985
Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1290,2.0,3.0,66.70502554739136
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,995,2.0,2.0,49.948030903250384
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,VRngsKi,1100,2.0,1.0,48.43452461452453
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,975,2.0,1.0,25.5629891722285
Built-up  Area,Ready To Move,Thanisandra,2 BHK,G conTh,1200,2.0,3.0,57.28785480802304
Plot  Area,Ready To Move,Subbannaiah Palya,4 Bedroom,,1200,4.0,1.0,147.89780134280227
Super built-up  Area,18-Mar,9th Phase JP Nagar,3 BHK,HMigond,1741,3.0,2.0,62.308629078928085
Super built-up  Area,Ready To Move,Arehalli,3 BHK,,1229,3.0,1.0,55.95745767559817
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NDpalSe,1146,2.0,3.0,64.87499849779947
Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,Sowerew,3124,6.0,3.0,361.22913476142753
Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,59.25954873887559
Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,1000,5.0,3.0,121.77051386103427
Super built-up  Area,Ready To Move,Varthur,2 BHK,Soamsay,1205,2.0,1.0,43.29320848033062
Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,SozonHo,1200,2.0,2.0,53.60115392923593
Built-up  Area,18-May,Sarjapur  Road,4 Bedroom,Cetattu,3307 - 3464,6.0,0.0,222.69777363101966
Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1724,3.0,1.0,128.6487162299159
Super built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1500,2.0,1.0,78.99816798795625
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,0.0,50.04245127329979
Plot  Area,Ready To Move,Reliable Woods Layout,5 Bedroom,,640,6.0,2.0,93.0031029305914
Plot  Area,Ready To Move,Babusapalaya,4 Bedroom,,5060,5.0,2.0,473.3923665721057
Super built-up  Area,18-May,Kurudusonnenahalli,2 BHK,,1265,2.0,,73.89113113190588
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1691,3.0,2.0,91.86868509925758
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1843,3.0,2.0,91.6560190976315
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,,1195,2.0,2.0,81.69137128070582
Built-up  Area,Ready To Move,KR Puram,2 BHK,,765,2.0,1.0,32.83197547659225
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,113.54970606003243
Super built-up  Area,Ready To Move,Ardendale,3 BHK,SoystAm,1777.26,3.0,2.0,94.2254566989426
Super built-up  Area,Ready To Move,Kodigehaali,3 BHK,Leeno S,2250,3.0,2.0,133.30221860760378
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,,660,1.0,1.0,24.137114289317132
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,PaaraSa,1066,3.0,3.0,114.10374946912225
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1290,2.0,1.0,81.11544736970222
Super built-up  Area,Ready To Move,Sector 6 HSR Layout,2 BHK,Vaensnh,1082,2.0,1.0,44.72628961390904
Super built-up  Area,Ready To Move,Chikkadunnasandra,3 BHK,Kr 10Ca,1397,2.0,,71.43744974846351
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Ceiti I,1891,3.0,1.0,115.02222346631396
Super built-up  Area,Ready To Move,East Colony,1 BHK,,600,1.0,1.0,31.934360495555723
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Prventh,1007,2.0,1.0,48.09463336338633
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,940,2.0,1.0,37.55434401300934
Super built-up  Area,21-Jun,Vijayanagar,1 BHK,Saahaat,492,1.0,0.0,28.91722384506042
Super built-up  Area,Ready To Move,Anekal,1 BHK,,600,2.0,1.0,23.381791708468324
Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,260.41814003856365
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1124,2.0,1.0,47.216726028281116
Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,,1200,2.0,1.0,64.69320977172484
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,3.0,0.0,67.76147535962409
Plot  Area,Ready To Move,Vyalikaval,4 Bedroom,,960,4.0,0.0,111.89531144226684
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1350,2.0,2.0,62.97027385573195
Plot  Area,Ready To Move,Horamavu Banaswadi,10 Bedroom,,1000,10.0,,159.16806464281711
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1212,2.0,2.0,46.5529553795875
Built-up  Area,Ready To Move,KR Layout,1 BHK,,1050,1.0,1.0,57.768309538189236
Built-up  Area,Ready To Move,Nagarathpet,4 BHK,,1200,2.0,1.0,118.77332431657227
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,,1205,2.0,1.0,58.21603494736841
Built-up  Area,Ready To Move,Battarahalli,5 Bedroom,,1700,4.0,1.0,96.2109618705341
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,925,2.0,1.0,39.92695537773465
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1080,2.0,1.0,48.89693135970068
Plot  Area,Ready To Move, Devarachikkanahalli,6 Bedroom,,1500,5.0,1.0,194.47268437157672
Plot  Area,Ready To Move,HRBR Layout,7 Bedroom,,1200,4.0,2.0,127.01384280047756
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1252,2.0,1.0,42.641648797545066
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,173.60733653071762
Super built-up  Area,19-Nov,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,68.1021362127606
Built-up  Area,Ready To Move,Bellandur,3 BHK,AkonyHa,1435,3.0,2.0,75.80337383925273
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,1.0,42.98190924822717
Plot  Area,Ready To Move,Hebbal,6 Bedroom,,1200,6.0,2.0,173.53334750988532
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Gantspa,1150,2.0,2.0,50.91509292990901
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,Sahtsva,1354,3.0,1.0,92.01890284246396
Super built-up  Area,18-May,Hosakerehalli,2 BHK,SoageHe,1304,2.0,3.0,58.81652988240106
Built-up  Area,Ready To Move,Srinagar,1 Bedroom,,300,1.0,0.0,23.483033276456723
Super built-up  Area,18-Apr,Munnekollal,2 BHK,Sadhii ,1071,2.0,2.0,53.63126540004409
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3526,4.0,3.0,436.4622523431052
Super built-up  Area,18-May,Singasandra,3 BHK,,1364,2.0,3.0,63.58477412633613
Super built-up  Area,Ready To Move,Kodigehaali,2 BHK,Shyas S,1035,2.0,2.0,59.94712637889617
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,Puion M,720,1.0,1.0,43.474861378591044
Plot  Area,Ready To Move,Whitefield,3 Bedroom,Prrry M,1900,3.0,2.0,111.92352491048555
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Mancyes,1030,2.0,1.0,57.56480909697035
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,SGiewll,1750,3.0,3.0,56.85036741102612
Plot  Area,Ready To Move,Hennur Bande,1 Bedroom,,1200,1.0,0.0,45.66698442352121
Super built-up  Area,Ready To Move,HSR Layout,3 BHK,NRosete,1406,3.0,2.0,95.23679752867704
Built-up  Area,17-Nov,Hormavu,3 Bedroom,Prageta,2400,3.0,0.0,113.20014783729
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,103.5491139329786
Plot  Area,Ready To Move,Nisarga Layout,4 Bedroom,,1200,5.0,,251.47157050936755
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,NCensun,1000,2.0,2.0,56.422243140281466
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1100,2.0,1.0,45.68121585904845
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Saacesa,2800,4.0,3.0,278.16464686535835
Built-up  Area,Ready To Move,Nagavara,3 Bedroom,,1800,3.0,,96.20037043498685
Super built-up  Area,Ready To Move,#NAME?,3 BHK,,1600,2.0,1.0,92.54278210283948
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Maeeker,960,2.0,2.0,57.074096603170766
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,73.72009254956562
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1802,3.0,2.0,113.58153114291781
Super built-up  Area,18-Jan,BTM 1st Stage,3 BHK,,1300,3.0,2.0,77.67925148287279
Super built-up  Area,18-Apr,Electronics City Phase 1,3 BHK,Unrtswo,1920,3.0,,80.21863427874426
Built-up  Area,Ready To Move,2nd Block Hbr Layout,3 BHK,,1789,3.0,3.0,117.17903994574677
Super built-up  Area,21-Jan,Mysore Road,3 BHK,PrntaEn,1620,3.0,1.0,68.22187241059684
Built-up  Area,Ready To Move,Karuna Nagar,3 BHK,AjityIn,1697,3.0,2.0,132.46012531481304
Built-up  Area,Ready To Move,Vidyaranyapura,3 Bedroom,,2400,3.0,1.0,181.59399794609234
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,243.02869946689123
Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,53.65200778167266
Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,760,6.0,0.0,196.80268531254504
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1655,2.0,1.0,63.16944326521417
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sraveha,985,2.0,2.0,44.23463032642512
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,3.0,55.04193976139002
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Srentan,1000,2.0,2.0,41.52058855585223
Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,830,1.0,1.0,33.42316839964954
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,43.40726807130843
Plot  Area,Ready To Move,Anjanapura,4 Bedroom,,600,4.0,1.0,83.75151155512083
Built-up  Area,18-Dec,"Bellandur, ",3 BHK,,2000,3.0,2.0,111.01924290269676
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1297,2.0,2.0,97.61415341663341
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1725,3.0,3.0,95.63045209736889
Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1200,5.0,,293.5937754256346
Built-up  Area,Ready To Move,Ulsoor,3 BHK,Abialri,2000,2.0,1.0,138.37615557920248
Super built-up  Area,Ready To Move,Ashwath Nagar,2 BHK,Raeusiy,1230,2.0,3.0,51.143839099859186
Built-up  Area,Ready To Move,Munivenkatppa Layout,2 BHK,VancyRe,1249,3.0,3.0,65.37914010901365
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2870,4.0,2.0,203.06631559148852
Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,,1400,2.0,2.0,60.05272969476171
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,48.328730351661434
Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,63.49025920675557
Plot  Area,Ready To Move,Hebbal,3 Bedroom,,2047,3.0,1.0,132.7849856514919
Super built-up  Area,Ready To Move,Volagerekallahalli,3 BHK,SothaCh,1271,2.0,1.0,41.563299792568216
Built-up  Area,Ready To Move,Anekal,10 Bedroom,,1280,7.0,1.0,145.55612781270963
Super built-up  Area,21-Dec,Electronic City,3 BHK,,1500,3.0,1.0,71.82338216532325
Built-up  Area,19-Dec,Gottigere,4 Bedroom,Rarkkod,2563 - 3914,,,179.27729451631006
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Nazea B,4000,5.0,2.0,503.7623027121139
Plot  Area,18-Jun,Whitefield,2 Bedroom,,1200,2.0,1.0,45.560484513194446
Super built-up  Area,Ready To Move,Hebbal,4 BHK,Mahosya,3000,4.0,0.0,190.83502985881321
Super built-up  Area,18-Jun,Raja Rajeshwari Nagar,2 BHK,Prllsan,1360,2.0,1.0,56.741770298226896
Plot  Area,18-Dec,Bannerghatta Road,3 Bedroom,Putere ,1500,3.0,1.0,120.73819996282005
Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,200.30576735913792
Super built-up  Area,Ready To Move,Jnanabharathi Layout,9 BHK,,600,9.0,1.0,135.2449558282028
Super built-up  Area,Ready To Move,Hormavu,3 BHK,NStusD ,1520,3.0,3.0,60.83543990880158
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,65.5037534277042
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,66.523001548531
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,SrntsRV,900,2.0,1.0,84.82542222804102
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,50.79555218974209
Built-up  Area,Ready To Move,KAS Officers Colony,3 BHK,,2200,3.0,2.0,157.91174387560736
Built-up  Area,18-Dec,Huskur,3 BHK,,1320,2.0,1.0,35.46629013394182
Plot  Area,Ready To Move,Santosh Nagar,4 Bedroom,,1600,5.0,1.0,158.78469947852565
Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,800,5.0,3.0,120.45048047930446
Plot  Area,Ready To Move,4th Block Koramangala,3 Bedroom,,1365,3.0,2.0,110.63630711457803
Built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,,1168,2.0,2.0,65.36677477937002
Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1500,2.0,0.0,97.51963235684737
Plot  Area,Ready To Move,Inasappa Layout,4 Bedroom,,1000,4.0,2.0,195.677829692879
Built-up  Area,Ready To Move,Lottegolla Halli,3 Bedroom,,3000,2.0,1.0,225.54179573862652
Plot  Area,17-Dec,GKW Layout,4 Bedroom,,1350,4.0,2.0,132.11573733318448
Plot  Area,Ready To Move,Ganga Nagar,6 Bedroom,,1700,6.0,2.0,219.2471156406292
Plot  Area,16-Apr,Basaveshwara Nagar,4 Bedroom,,2000,4.0,0.0,209.43149243900174
Built-up  Area,Ready To Move,Yelahanka,5 Bedroom,,1800,3.0,2.0,102.45510629413324
Built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,84.2048438417831
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1094,2.0,2.0,43.328294665756566
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1262,2.0,1.0,75.51612912741518
