area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1690,3.0,2.0,120.06687762091063
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Xeitaa ,1270,2.0,3.0,78.5572446022359
Super built-up  Area,19-Dec,Kanakapura,2 BHK,GoityEt,1013,2.0,1.0,47.15092554624674
Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1298,2.0,1.0,96.00908863933014
Built-up  Area,18-Dec,Electronic City,3 BHK,,1220,2.0,1.0,41.219025997175756
Built-up  Area,Ready To Move,Immadihalli,3 BHK,Niimet ,1370,2.0,0.0,95.97355412297358
Super built-up  Area,19-Mar,Hebbal,4 BHK,Raard B,2790,4.0,3.0,202.28453858987314
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Coa 3t ,1184,2.0,1.0,44.41484117448295
Carpet  Area,17-Dec,Avalahalli,4 BHK,Sohea A,2996,4.0,0.0,239.50264514674433
Super built-up  Area,19-Dec,Hennur Road,3 BHK,Maity W,1740,3.0,1.0,117.59012754412696
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,920,2.0,2.0,54.49553925767497
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,3.0,1.0,80.75477076880014
Super built-up  Area,18-Apr,Jalahalli,2 BHK,Cuohahi,1313,2.0,2.0,104.3741911815076
Super built-up  Area,Ready To Move,Koramangala,2 BHK,K ncy R,1105,1.0,1.0,115.34989083908506
Plot  Area,Ready To Move,Jalahalli West,4 Bedroom,,2400,3.0,0.0,187.45096073125322
Built-up  Area,Ready To Move,Dodsworth Layout,4 Bedroom,Prleaou,8000,6.0,,800.0886217203094
Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,Sahtsva,992,2.0,1.0,61.32310964323768
Super built-up  Area,Ready To Move,Gunjur,3 BHK,DSoodSh,1410,2.0,3.0,63.279446698931636
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1065,2.0,1.0,47.574183166194125
Super built-up  Area,18-May,Electronic City,2 BHK,Prarkun,1386,2.0,1.0,75.90453481583464
Super built-up  Area,Ready To Move,Mahaganapathy Nagar,3 BHK,Vaodak ,1815,3.0,2.0,101.0839129055373
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,3.0,51.88743101466057
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1040,2.0,1.0,118.7717038645889
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,,1000,2.0,1.0,88.8231860015043
Built-up  Area,Ready To Move,Frazer Town,3 BHK,Maentr ,1610,3.0,1.0,96.16077861607876
Built-up  Area,18-Dec,Electronic City,2 BHK,,1140,2.0,1.0,32.67672971697657
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Bilya A,1521,3.0,3.0,79.51386179886352
Super built-up  Area,18-Apr,Whitefield,2 BHK,Asarqz ,1245,2.0,1.0,79.23388686098738
Super built-up  Area,Ready To Move,Telecom Layout,2 BHK,,1200,2.0,1.0,62.95944277417913
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Shxorm ,1195,2.0,2.0,69.58529168957931
Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1210,2.0,2.0,61.5037602711638
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2059,4.0,1.0,169.4081173298746
Built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1500,3.0,2.0,84.3230414749331
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1166,2.0,2.0,61.87977867152927
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Dhncyud,1788,3.0,3.0,80.93102993874189
Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830 - 2882,5.0,0.0,160.80988337334114
Super built-up  Area,Ready To Move,Nagondanahalli,3 BHK,Laavehr,1320,2.0,1.0,57.443114288263
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2650,4.0,1.0,139.52664573048358
Super built-up  Area,Ready To Move,Nanjappa Garden,3 BHK,LiSkys ,2261,4.0,3.0,187.3684880497396
Plot  Area,Ready To Move,Padarayana Pura,7 Bedroom,,825,5.0,2.0,132.3503671037056
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1477,2.0,3.0,82.52519119743222
Super built-up  Area,18-Aug,Chandapura,3 BHK,SunceEs,1185,2.0,2.0,30.600563943767558
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Music C,1420,2.0,3.0,77.9161457255945
Built-up  Area,Ready To Move,Vyalikaval HBCS Layout,3 BHK,,1443,2.0,2.0,71.69778922199443
Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,1200,2.0,2.0,52.37288878026106
Plot  Area,Ready To Move,Raghuvanahalli,3 Bedroom,,1200,4.0,2.0,173.25127310757634
Built-up  Area,Ready To Move,2nd Phase JP Nagar,4 Bedroom,,1800,4.0,0.0,108.84692101622574
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,160.9971453267674
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1893,4.0,2.0,108.76065955089479
Plot  Area,Ready To Move,West of Chord Road,5 Bedroom,,1320,4.0,1.0,101.00321912891664
Super built-up  Area,Ready To Move,NRI Layout,2 BHK,SandaSk,1101,2.0,1.0,49.65623325761851
Plot  Area,Ready To Move,BEML Layout,5 Bedroom,,4500,3.0,3.0,424.0760088196907
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,,2400,3.0,3.0,182.6321482504502
Super built-up  Area,Ready To Move,Hebbal,3 BHK,,1800,3.0,3.0,127.26228417645694
Built-up  Area,Ready To Move,Hormavu,2 BHK,ARaveSa,1205,2.0,2.0,57.802255633302416
Built-up  Area,Ready To Move,MLA Layout,2 BHK,CVncesh,1120,2.0,1.0,77.12539960770884
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,2.0,221.06157435316973
Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3070,5.0,1.0,271.2055237086254
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,Pyodsre,1345,2.0,3.0,60.26147990697704
Super built-up  Area,Ready To Move,Vijayanagar,2 BHK,,904,2.0,1.0,64.51961810252921
Super built-up  Area,18-May,Kadugodi,2 BHK,Alestrb,1314,2.0,2.0,61.42243889995799
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Bavasi ,1000,2.0,2.0,45.776765649436356
Plot  Area,Ready To Move,Laggere,3 Bedroom,,1600,2.0,0.0,67.16237620358838
Carpet  Area,Ready To Move,Chandapura,2 BHK,,1350,2.0,2.0,43.080047580334664
Built-up  Area,Ready To Move,Sompura,2 BHK,SSityri,1032,2.0,2.0,43.295344893206995
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,32.390036463330866
Plot  Area,17-Aug,Ardendale,4 Bedroom,,2000,4.0,1.0,169.01307750455243
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1150,2.0,2.0,65.74660288080689
Super built-up  Area,18-Jul,Rajaji Nagar,4 BHK,Puwerun,2438,4.0,1.0,312.9565945646278
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Mahosya,1760,2.0,2.0,115.99387133845529
Super built-up  Area,Ready To Move,BTM Layout,3 BHK,DSitySe,1450,2.0,2.0,79.74070175613622
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,52.07653106496171
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1950,3.0,2.0,113.21247177689378
Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,5.0,2.0,364.305758324847
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,69.46221387513248
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,53.6126335112163
Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,74.75286092375975
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1450,2.0,1.0,76.98714724829944
Built-up  Area,Ready To Move,Begur,3 BHK,Suhama ,1610,2.0,2.0,56.65285473135566
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1303,2.0,1.0,79.52095411858065
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1580,2.0,3.0,97.30657883879901
Super built-up  Area,Ready To Move,Muni reddy layout,6 BHK,,800,6.0,,150.60801601152284
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,52.30705148416634
Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Leilo E,2850,4.0,1.0,161.76539960302702
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sriew L,1030,2.0,2.0,57.82734986238057
Super built-up  Area,Ready To Move,Electronic City,2 BHK,KBityo ,825,2.0,1.0,33.83947007185542
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1245,2.0,3.0,52.92737631367787
Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,51.00602105003103
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Alestrb,1762,3.0,2.0,73.8903435500734
Plot  Area,19-Oct,Whitefield,4 Bedroom,NVaree ,3565,4.0,2.0,289.484019093102
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Ammesss,1058,2.0,2.0,48.04992304944154
Super built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,770,1.0,1.0,39.385358426341085
Built-up  Area,Ready To Move,Aga Abbas Ali Road,3 BHK,Adntslo,2800,3.0,3.0,229.7618350310365
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Arenta ,1878,3.0,2.0,124.6019590174104
Super built-up  Area,Ready To Move,Yellappa Chetty Layout,3 BHK,HMlusad,2630,3.0,3.0,198.2866693457671
Super built-up  Area,18-Jun,Balagere,2 BHK,Soresea,1012,2.0,1.0,60.665310449480806
Super built-up  Area,18-Nov,Thanisandra,4 BHK,Bhe 2ko,2259,,,109.18505530581002
Plot  Area,Ready To Move,Vishwapriya Layout,8 Bedroom,,2030,10.0,3.0,188.27363694463168
Super built-up  Area,Ready To Move,Vishwapriya Layout,1 BHK,Prodsth,625,1.0,1.0,28.05843663590276
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,64.90839635860584
Plot  Area,Ready To Move,BEL Road,2 Bedroom,,2400,3.0,2.0,205.65748108088468
Plot  Area,Immediate Possession,Hosa Road,,MSodsGr,600 - 4000,,,163.78250476508885
Super built-up  Area,20-Dec,Tumkur Road,2 BHK,Sapus S,1246,2.0,1.0,65.59544775790893
Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1659,3.0,2.0,92.50198500772692
Super built-up  Area,Ready To Move,near ullas theater,4 BHK,,2600,3.0,3.0,201.90091231442432
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1804,4.0,2.0,114.2628128836465
Built-up  Area,Ready To Move,Nagawara Junction,2 BHK,,1025,2.0,2.0,47.71592158821986
Plot  Area,Ready To Move,Vishwanatha Nagenahalli,3 Bedroom,,600,3.0,2.0,78.96429229119452
Super built-up  Area,Ready To Move,Garebhavipalya,2 BHK,Centss ,1145,2.0,2.0,51.833081163267174
Built-up  Area,Ready To Move,Nagavara,4 BHK,YMarlti,3650,4.0,3.0,280.90644477475263
Super built-up  Area,Ready To Move,Lake City,2 BHK,Prdenth,810,2.0,1.0,41.79192403447965
Built-up  Area,18-Aug,Yeshwanthpur,3 BHK,Aroomba,1334,2.0,3.0,58.35027230750232
Super built-up  Area,Ready To Move,Shikaripalya,2 BHK,GKowsea,1105,2.0,2.0,48.649398750769755
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1375,2.0,2.0,60.7616122686577
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,SosonGa,1500,3.0,3.0,99.41816396727819
Super built-up  Area,Ready To Move,Narayanaghatta,2 BHK,,941,2.0,1.0,47.7777643358429
Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1290,2.0,3.0,66.59803314456792
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,995,2.0,2.0,52.66627388015936
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,VRngsKi,1100,2.0,1.0,45.66915200990019
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,975,2.0,1.0,24.97111015544102
Built-up  Area,Ready To Move,Thanisandra,2 BHK,G conTh,1200,2.0,3.0,56.063071831873735
Plot  Area,Ready To Move,Subbannaiah Palya,4 Bedroom,,1200,4.0,1.0,155.49238535779656
Super built-up  Area,18-Mar,9th Phase JP Nagar,3 BHK,HMigond,1741,3.0,2.0,66.12708561013086
Super built-up  Area,Ready To Move,Arehalli,3 BHK,,1229,3.0,1.0,49.41352482485252
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NDpalSe,1146,2.0,3.0,67.9673784780156
Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,Sowerew,3124,6.0,3.0,372.46400447156526
Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,54.898143112680195
Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,1000,5.0,3.0,141.36476963797344
Super built-up  Area,Ready To Move,Varthur,2 BHK,Soamsay,1205,2.0,1.0,39.51822895957772
Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,SozonHo,1200,2.0,2.0,52.37288878026106
Built-up  Area,18-May,Sarjapur  Road,4 Bedroom,Cetattu,3307 - 3464,6.0,0.0,203.69754342589582
Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1724,3.0,1.0,129.85935506288249
Super built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1500,2.0,1.0,84.47423626563888
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,0.0,54.34134555286741
Plot  Area,Ready To Move,Reliable Woods Layout,5 Bedroom,,640,6.0,2.0,79.16852426503299
Plot  Area,Ready To Move,Babusapalaya,4 Bedroom,,5060,5.0,2.0,498.7668230351471
Super built-up  Area,18-May,Kurudusonnenahalli,2 BHK,,1265,2.0,,75.31924251101127
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1691,3.0,2.0,87.7617800388149
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1843,3.0,2.0,90.39719898829217
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,,1195,2.0,2.0,76.66637053108313
Built-up  Area,Ready To Move,KR Puram,2 BHK,,765,2.0,1.0,33.89083844418127
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,110.71237750966178
Super built-up  Area,Ready To Move,Ardendale,3 BHK,SoystAm,1777.26,3.0,2.0,95.2998131630101
Super built-up  Area,Ready To Move,Kodigehaali,3 BHK,Leeno S,2250,3.0,2.0,125.54157255604842
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,,660,1.0,1.0,25.647449081121923
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,PaaraSa,1066,3.0,3.0,116.22508659222582
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1290,2.0,1.0,82.02983379164108
Super built-up  Area,Ready To Move,Sector 6 HSR Layout,2 BHK,Vaensnh,1082,2.0,1.0,45.06453598861554
Super built-up  Area,Ready To Move,Chikkadunnasandra,3 BHK,Kr 10Ca,1397,2.0,,72.57268997328897
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Ceiti I,1891,3.0,1.0,109.87344670578844
Super built-up  Area,Ready To Move,East Colony,1 BHK,,600,1.0,1.0,33.17677613975437
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Prventh,1007,2.0,1.0,49.90736927903393
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,940,2.0,1.0,39.88278013039273
Super built-up  Area,21-Jun,Vijayanagar,1 BHK,Saahaat,492,1.0,0.0,31.94531241484905
Super built-up  Area,Ready To Move,Anekal,1 BHK,,600,2.0,1.0,22.567690669827368
Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,291.8144314865819
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1124,2.0,1.0,47.42604787930391
Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,,1200,2.0,1.0,65.94358610424173
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,3.0,0.0,68.27320736861856
Plot  Area,Ready To Move,Vyalikaval,4 Bedroom,,960,4.0,0.0,110.70380923722816
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1350,2.0,2.0,64.43573256256025
Plot  Area,Ready To Move,Horamavu Banaswadi,10 Bedroom,,1000,10.0,,160.59354864535723
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1212,2.0,2.0,46.42599477566383
Built-up  Area,Ready To Move,KR Layout,1 BHK,,1050,1.0,1.0,47.66078596081351
Built-up  Area,Ready To Move,Nagarathpet,4 BHK,,1200,2.0,1.0,148.85580600954944
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,,1205,2.0,1.0,56.409116540644476
Built-up  Area,Ready To Move,Battarahalli,5 Bedroom,,1700,4.0,1.0,97.30808123706998
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,925,2.0,1.0,40.35256932188267
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1080,2.0,1.0,43.26236133127071
Plot  Area,Ready To Move, Devarachikkanahalli,6 Bedroom,,1500,5.0,1.0,201.00944237384982
Plot  Area,Ready To Move,HRBR Layout,7 Bedroom,,1200,4.0,2.0,138.0386888705099
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1252,2.0,1.0,39.44948764281307
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,175.49691175087565
Super built-up  Area,19-Nov,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,67.61798516549395
Built-up  Area,Ready To Move,Bellandur,3 BHK,AkonyHa,1435,3.0,2.0,79.66042283653906
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,1.0,45.695168538439425
Plot  Area,Ready To Move,Hebbal,6 Bedroom,,1200,6.0,2.0,220.32975197102454
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Gantspa,1150,2.0,2.0,49.50533302524803
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,Sahtsva,1354,3.0,1.0,95.43908731162418
Super built-up  Area,18-May,Hosakerehalli,2 BHK,SoageHe,1304,2.0,3.0,64.73742820690767
Built-up  Area,Ready To Move,Srinagar,1 Bedroom,,300,1.0,0.0,23.715811696459095
Super built-up  Area,18-Apr,Munnekollal,2 BHK,Sadhii ,1071,2.0,2.0,56.32845636950677
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3526,4.0,3.0,468.7905833583137
Super built-up  Area,18-May,Singasandra,3 BHK,,1364,2.0,3.0,62.11229888730598
Super built-up  Area,Ready To Move,Kodigehaali,2 BHK,Shyas S,1035,2.0,2.0,63.48953262070563
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,Puion M,720,1.0,1.0,46.05943875354214
Plot  Area,Ready To Move,Whitefield,3 Bedroom,Prrry M,1900,3.0,2.0,90.90087330265146
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Mancyes,1030,2.0,1.0,60.047980161844826
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,SGiewll,1750,3.0,3.0,57.06646186226369
Plot  Area,Ready To Move,Hennur Bande,1 Bedroom,,1200,1.0,0.0,50.646702234586755
Super built-up  Area,Ready To Move,HSR Layout,3 BHK,NRosete,1406,3.0,2.0,101.29919230120909
Built-up  Area,17-Nov,Hormavu,3 Bedroom,Prageta,2400,3.0,0.0,122.13989169419584
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,97.24261209252933
Plot  Area,Ready To Move,Nisarga Layout,4 Bedroom,,1200,5.0,,286.7251247063892
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,NCensun,1000,2.0,2.0,61.683716480140994
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1100,2.0,1.0,45.22221617254017
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Saacesa,2800,4.0,3.0,283.6397490134284
Built-up  Area,Ready To Move,Nagavara,3 Bedroom,,1800,3.0,,105.63142272196698
Super built-up  Area,Ready To Move,#NAME?,3 BHK,,1600,2.0,1.0,98.61053695413342
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Maeeker,960,2.0,2.0,63.50454353448906
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,77.6826929259896
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1802,3.0,2.0,128.19380326612668
Super built-up  Area,18-Jan,BTM 1st Stage,3 BHK,,1300,3.0,2.0,74.79909163564892
Super built-up  Area,18-Apr,Electronics City Phase 1,3 BHK,Unrtswo,1920,3.0,,79.2187361625505
Built-up  Area,Ready To Move,2nd Block Hbr Layout,3 BHK,,1789,3.0,3.0,114.03853983714447
Super built-up  Area,21-Jan,Mysore Road,3 BHK,PrntaEn,1620,3.0,1.0,65.57988683895526
Built-up  Area,Ready To Move,Karuna Nagar,3 BHK,AjityIn,1697,3.0,2.0,140.96731783263303
Built-up  Area,Ready To Move,Vidyaranyapura,3 Bedroom,,2400,3.0,1.0,185.01326479505346
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,245.37490866324214
Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,55.3233477779992
Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,760,6.0,0.0,211.61899671733798
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1655,2.0,1.0,78.34582615216192
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sraveha,985,2.0,2.0,42.09937757122106
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,3.0,54.038764512981025
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Srentan,1000,2.0,2.0,44.53893019229936
Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,830,1.0,1.0,35.04802448026317
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,42.595098657282584
Plot  Area,Ready To Move,Anjanapura,4 Bedroom,,600,4.0,1.0,80.78685633180916
Built-up  Area,18-Dec,"Bellandur, ",3 BHK,,2000,3.0,2.0,118.05955544085327
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1297,2.0,2.0,95.73343089172099
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1725,3.0,3.0,91.90465267911473
Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1200,5.0,,325.0
Built-up  Area,Ready To Move,Ulsoor,3 BHK,Abialri,2000,2.0,1.0,183.7353640224767
Super built-up  Area,Ready To Move,Ashwath Nagar,2 BHK,Raeusiy,1230,2.0,3.0,48.09736480410065
Built-up  Area,Ready To Move,Munivenkatppa Layout,2 BHK,VancyRe,1249,3.0,3.0,64.01414909380652
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2870,4.0,2.0,205.75580827058417
Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,,1400,2.0,2.0,59.25268608698265
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,48.65617496771973
Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,62.952622611354485
Plot  Area,Ready To Move,Hebbal,3 Bedroom,,2047,3.0,1.0,123.24202809818364
Super built-up  Area,Ready To Move,Volagerekallahalli,3 BHK,SothaCh,1271,2.0,1.0,41.29558860197021
Built-up  Area,Ready To Move,Anekal,10 Bedroom,,1280,7.0,1.0,147.55447590128378
Super built-up  Area,21-Dec,Electronic City,3 BHK,,1500,3.0,1.0,73.20270001878139
Built-up  Area,19-Dec,Gottigere,4 Bedroom,Rarkkod,2563 - 3914,,,199.80750869022216
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Nazea B,4000,5.0,2.0,498.014620658751
Plot  Area,18-Jun,Whitefield,2 Bedroom,,1200,2.0,1.0,45.72187366711208
Super built-up  Area,Ready To Move,Hebbal,4 BHK,Mahosya,3000,4.0,0.0,193.62914330699155
Super built-up  Area,18-Jun,Raja Rajeshwari Nagar,2 BHK,Prllsan,1360,2.0,1.0,57.68164717262694
Plot  Area,18-Dec,Bannerghatta Road,3 Bedroom,Putere ,1500,3.0,1.0,125.80541047870712
Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,192.82539049162997
Super built-up  Area,Ready To Move,Jnanabharathi Layout,9 BHK,,600,9.0,1.0,141.49475608985333
Super built-up  Area,Ready To Move,Hormavu,3 BHK,NStusD ,1520,3.0,3.0,61.337907172757056
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,67.79996199580881
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,67.56712880168239
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,SrntsRV,900,2.0,1.0,88.8231860015043
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,54.182308607107416
Built-up  Area,Ready To Move,KAS Officers Colony,3 BHK,,2200,3.0,2.0,170.7027794810008
Built-up  Area,18-Dec,Huskur,3 BHK,,1320,2.0,1.0,34.74039637584304
Plot  Area,Ready To Move,Santosh Nagar,4 Bedroom,,1600,5.0,1.0,188.50572819973513
Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,800,5.0,3.0,140.33590678770153
Plot  Area,Ready To Move,4th Block Koramangala,3 Bedroom,,1365,3.0,2.0,123.7329031349027
Built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,,1168,2.0,2.0,69.77140389942976
Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1500,2.0,0.0,95.72262853550295
Plot  Area,Ready To Move,Inasappa Layout,4 Bedroom,,1000,4.0,2.0,204.56839847841303
Built-up  Area,Ready To Move,Lottegolla Halli,3 Bedroom,,3000,2.0,1.0,292.2048913388268
Plot  Area,17-Dec,GKW Layout,4 Bedroom,,1350,4.0,2.0,139.54157301425215
Plot  Area,Ready To Move,Ganga Nagar,6 Bedroom,,1700,6.0,2.0,225.06939978751547
Plot  Area,16-Apr,Basaveshwara Nagar,4 Bedroom,,2000,4.0,0.0,169.47012194063913
Built-up  Area,Ready To Move,Yelahanka,5 Bedroom,,1800,3.0,2.0,96.9126950981755
Built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,73.9828992937909
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1094,2.0,2.0,43.13822702706962
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1262,2.0,1.0,71.11508749240772
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1888,4.0,2.0,116.72474739752236
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1390,2.0,2.0,76.00727959255022
