area_type,availability,location,size,society,total_sqft,bath,balcony,price
Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,781,1.0,2.0,53.06050241213929
Super built-up  Area,Ready To Move,Kogilu,2 BHK,,1200,2.0,1.0,47.35649194895014
Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Eladero,1690,3.0,2.0,119.76243542632301
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Xeitaa ,1270,2.0,3.0,80.71621004628874
Super built-up  Area,19-Dec,Kanakapura,2 BHK,GoityEt,1013,2.0,1.0,51.302808743891255
Super built-up  Area,19-Jul,Kanakpura Road,2 BHK,Soazak ,1298,2.0,1.0,99.27579137245637
Built-up  Area,18-Dec,Electronic City,3 BHK,,1220,2.0,1.0,40.98480589662258
Built-up  Area,Ready To Move,Immadihalli,3 BHK,Niimet ,1370,2.0,0.0,100.66163872542198
Super built-up  Area,19-Mar,Hebbal,4 BHK,Raard B,2790,4.0,3.0,201.69206028907413
Super built-up  Area,Ready To Move,Sarjapur,2 BHK,Coa 3t ,1184,2.0,1.0,42.57976088724416
Carpet  Area,17-Dec,Avalahalli,4 BHK,Sohea A,2996,4.0,0.0,260.28233356721984
Super built-up  Area,19-Dec,Hennur Road,3 BHK,Maity W,1740,3.0,1.0,121.92358708804625
Built-up  Area,Ready To Move,Jigani,2 BHK,DLhtsan,920,2.0,2.0,49.893179282062285
Super built-up  Area,Ready To Move,Prithvi Layout,2 BHK,Prlmsge,1352,3.0,1.0,73.1051623285648
Super built-up  Area,18-Apr,Jalahalli,2 BHK,Cuohahi,1313,2.0,2.0,95.76115632668575
Super built-up  Area,Ready To Move,Koramangala,2 BHK,K ncy R,1105,1.0,1.0,120.63221226415814
Plot  Area,Ready To Move,Jalahalli West,4 Bedroom,,2400,3.0,0.0,253.59889969271856
Built-up  Area,Ready To Move,Dodsworth Layout,4 Bedroom,Prleaou,8000,6.0,,802.6326159425536
Super built-up  Area,Ready To Move,Tumkur Road,2 BHK,Sahtsva,992,2.0,1.0,60.932896631500874
Super built-up  Area,Ready To Move,Gunjur,3 BHK,DSoodSh,1410,2.0,3.0,56.75496962315656
Super built-up  Area,Ready To Move,Yelahanka,2 BHK,Ulure S,1065,2.0,1.0,47.91422036935431
Super built-up  Area,18-May,Electronic City,2 BHK,Prarkun,1386,2.0,1.0,76.23572862283505
Super built-up  Area,Ready To Move,Mahaganapathy Nagar,3 BHK,Vaodak ,1815,3.0,2.0,110.16506528528055
Super built-up  Area,Ready To Move,Begur Road,3 BHK,Dhalsh ,1500,2.0,3.0,52.03816305782263
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1040,2.0,1.0,118.00476015473828
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,,1000,2.0,1.0,83.78825807403578
Built-up  Area,Ready To Move,Frazer Town,3 BHK,Maentr ,1610,3.0,1.0,97.0502421887481
Built-up  Area,18-Dec,Electronic City,2 BHK,,1140,2.0,1.0,32.83566263655412
Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Bilya A,1521,3.0,3.0,78.14990263480523
Super built-up  Area,18-Apr,Whitefield,2 BHK,Asarqz ,1245,2.0,1.0,78.8544431857348
Super built-up  Area,Ready To Move,Telecom Layout,2 BHK,,1200,2.0,1.0,61.12991860565879
Super built-up  Area,18-Sep,Hennur Road,2 BHK,Shxorm ,1195,2.0,2.0,70.32589800592916
Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1210,2.0,2.0,61.429939449656935
Super built-up  Area,Ready To Move,1st Phase JP Nagar,3 BHK,Prhtsok,2059,4.0,1.0,162.12812362691534
Built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1500,3.0,2.0,79.44958483171668
Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1166,2.0,2.0,61.713569861430784
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Dhncyud,1788,3.0,3.0,86.82256357417165
Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830 - 2882,5.0,0.0,180.00386282456893
Super built-up  Area,Ready To Move,Nagondanahalli,3 BHK,Laavehr,1320,2.0,1.0,61.67725895195168
Super built-up  Area,19-May,Thanisandra,4 BHK,G conTh,2650,4.0,1.0,120.77439546978071
Super built-up  Area,Ready To Move,Nanjappa Garden,3 BHK,LiSkys ,2261,4.0,3.0,174.26470244465065
Plot  Area,Ready To Move,Padarayana Pura,7 Bedroom,,825,5.0,2.0,122.39381477420102
Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,Grmes L,1477,2.0,3.0,83.45943857298371
Super built-up  Area,18-Aug,Chandapura,3 BHK,SunceEs,1185,2.0,2.0,30.54923944380393
Super built-up  Area,Ready To Move,Electronic City,3 BHK,Music C,1420,2.0,3.0,62.5973038431512
Built-up  Area,Ready To Move,Vyalikaval HBCS Layout,3 BHK,,1443,2.0,2.0,70.9917330738967
Super built-up  Area,Ready To Move,Singapura Village,2 BHK,Juoryma,1200,2.0,2.0,53.490026257732076
Plot  Area,Ready To Move,Raghuvanahalli,3 Bedroom,,1200,4.0,2.0,147.39350243513235
Built-up  Area,Ready To Move,2nd Phase JP Nagar,4 Bedroom,,1800,4.0,0.0,123.27147450432051
Plot  Area,Ready To Move,R.T. Nagar,3 Bedroom,,1200,3.0,,132.1910538231778
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1893,4.0,2.0,101.0145765031008
Plot  Area,Ready To Move,West of Chord Road,5 Bedroom,,1320,4.0,1.0,112.14317339313536
Super built-up  Area,Ready To Move,NRI Layout,2 BHK,SandaSk,1101,2.0,1.0,50.852222790403914
Plot  Area,Ready To Move,BEML Layout,5 Bedroom,,4500,3.0,3.0,422.3095975407943
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,,2400,3.0,3.0,205.49836954099686
Super built-up  Area,Ready To Move,Hebbal,3 BHK,,1800,3.0,3.0,122.35498230228528
Built-up  Area,Ready To Move,Hormavu,2 BHK,ARaveSa,1205,2.0,2.0,57.651221401635496
Built-up  Area,Ready To Move,MLA Layout,2 BHK,CVncesh,1120,2.0,1.0,68.11144995470471
Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,2.0,225.61883190244336
Super built-up  Area,Ready To Move,Dollars Colony,4 BHK,,3070,5.0,1.0,270.42733643803984
Built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,Pyodsre,1345,2.0,3.0,57.45346971470289
Super built-up  Area,Ready To Move,Vijayanagar,2 BHK,,904,2.0,1.0,62.37185381844487
Super built-up  Area,18-May,Kadugodi,2 BHK,Alestrb,1314,2.0,2.0,64.66137141138036
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,Bavasi ,1000,2.0,2.0,44.8864208010479
Plot  Area,Ready To Move,Laggere,3 Bedroom,,1600,2.0,0.0,53.67764736155446
Carpet  Area,Ready To Move,Chandapura,2 BHK,,1350,2.0,2.0,37.49711585724135
Built-up  Area,Ready To Move,Sompura,2 BHK,SSityri,1032,2.0,2.0,49.26636990377341
Super built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,37.247493766612656
Plot  Area,17-Aug,Ardendale,4 Bedroom,,2000,4.0,1.0,169.86320122944343
Super built-up  Area,Ready To Move,Naidu Layout,2 BHK,,1150,2.0,2.0,61.25027265421729
Super built-up  Area,18-Jul,Rajaji Nagar,4 BHK,Puwerun,2438,4.0,1.0,278.23347780590353
Super built-up  Area,Ready To Move,Hebbal,3 BHK,Mahosya,1760,2.0,2.0,122.49220660763274
Super built-up  Area,Ready To Move,BTM Layout,3 BHK,DSitySe,1450,2.0,2.0,81.92400858050878
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,52.13004974602185
Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1950,3.0,2.0,112.65186516038028
Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,5.0,2.0,325.76402652454317
Super built-up  Area,18-Aug,Haralur Road,2 BHK,SNnia E,1225,2.0,1.0,67.49639718416553
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,1098,2.0,1.0,53.34374448088049
Super built-up  Area,18-Dec,Whitefield,2 BHK,Prtates,1216,2.0,1.0,74.46752023762473
Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,BriumMi,1450,2.0,1.0,79.2398055750994
Built-up  Area,Ready To Move,Begur,3 BHK,Suhama ,1610,2.0,2.0,71.598428139032
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1303,2.0,1.0,79.45426806747557
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,MSingco,1580,2.0,3.0,88.07981969397737
Super built-up  Area,Ready To Move,Muni reddy layout,6 BHK,,800,6.0,,146.89714378721766
Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,49.03968800598733
Super built-up  Area,Ready To Move,Yelahanka,4 BHK,Leilo E,2850,4.0,1.0,163.43289680099699
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Sriew L,1030,2.0,2.0,62.69855850932437
Super built-up  Area,Ready To Move,Electronic City,2 BHK,KBityo ,825,2.0,1.0,34.62969149104267
Built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,1245,2.0,3.0,55.201147969849856
Super built-up  Area,Ready To Move,Kambipura,3 BHK,Prrtht ,1082,2.0,1.0,48.48929761223204
Super built-up  Area,Ready To Move,Kadugodi,3 BHK,Alestrb,1762,3.0,2.0,81.67235973158564
Plot  Area,19-Oct,Whitefield,4 Bedroom,NVaree ,3565,4.0,2.0,313.0497136725617
Super built-up  Area,Ready To Move,HSR Layout,2 BHK,Ammesss,1058,2.0,2.0,47.42573138059558
Super built-up  Area,Ready To Move,Basaveshwara Nagar,1 BHK,,770,1.0,1.0,41.11363432488754
Built-up  Area,Ready To Move,Aga Abbas Ali Road,3 BHK,Adntslo,2800,3.0,3.0,180.78587191861982
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Arenta ,1878,3.0,2.0,127.58146400563703
Super built-up  Area,Ready To Move,Yellappa Chetty Layout,3 BHK,HMlusad,2630,3.0,3.0,188.413385762769
Super built-up  Area,18-Jun,Balagere,2 BHK,Soresea,1012,2.0,1.0,61.27065526193538
Super built-up  Area,18-Nov,Thanisandra,4 BHK,Bhe 2ko,2259,,,114.99253384205666
Plot  Area,Ready To Move,Vishwapriya Layout,8 Bedroom,,2030,10.0,3.0,175.8746916826867
Super built-up  Area,Ready To Move,Vishwapriya Layout,1 BHK,Prodsth,625,1.0,1.0,32.25195658651477
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1550,3.0,3.0,64.9278425360261
Plot  Area,Ready To Move,BEL Road,2 Bedroom,,2400,3.0,2.0,207.89415280162382
Plot  Area,Immediate Possession,Hosa Road,,MSodsGr,600 - 4000,,,132.32371039908708
Super built-up  Area,20-Dec,Tumkur Road,2 BHK,Sapus S,1246,2.0,1.0,60.93289663150093
Super built-up  Area,Ready To Move,CV Raman Nagar,3 BHK,Pu270a ,1659,3.0,2.0,82.02434961581535
Super built-up  Area,Ready To Move,near ullas theater,4 BHK,,2600,3.0,3.0,180.45523417369284
Super built-up  Area,19-Mar,Hennur Road,3 BHK,Puachal,1804,4.0,2.0,113.90391423664407
Built-up  Area,Ready To Move,Nagawara Junction,2 BHK,,1025,2.0,2.0,48.62385430267122
Plot  Area,Ready To Move,Vishwanatha Nagenahalli,3 Bedroom,,600,3.0,2.0,80.44225009189412
Super built-up  Area,Ready To Move,Garebhavipalya,2 BHK,Centss ,1145,2.0,2.0,54.90141261134476
Built-up  Area,Ready To Move,Nagavara,4 BHK,YMarlti,3650,4.0,3.0,286.691471860474
Super built-up  Area,Ready To Move,Lake City,2 BHK,Prdenth,810,2.0,1.0,40.345023170903254
Built-up  Area,18-Aug,Yeshwanthpur,3 BHK,Aroomba,1334,2.0,3.0,58.05412076605385
Super built-up  Area,Ready To Move,Shikaripalya,2 BHK,GKowsea,1105,2.0,2.0,45.31095400625326
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,,1375,2.0,2.0,54.507804964435486
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,SosonGa,1500,3.0,3.0,88.61262067139911
Super built-up  Area,Ready To Move,Narayanaghatta,2 BHK,,941,2.0,1.0,49.41330137516605
Super built-up  Area,Ready To Move,Garudachar Palya,2 BHK,,1290,2.0,3.0,67.92984748299233
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,,995,2.0,2.0,49.9532254289871
Super built-up  Area,Ready To Move,Kumaraswami Layout,2 BHK,VRngsKi,1100,2.0,1.0,48.23757857535882
Super built-up  Area,18-Aug,Chandapura,2 BHK,SunceEs,975,2.0,1.0,26.458033030858836
Built-up  Area,Ready To Move,Thanisandra,2 BHK,G conTh,1200,2.0,3.0,58.01666422943252
Plot  Area,Ready To Move,Subbannaiah Palya,4 Bedroom,,1200,4.0,1.0,146.00313139287337
Super built-up  Area,18-Mar,9th Phase JP Nagar,3 BHK,HMigond,1741,3.0,2.0,59.46758411004499
Super built-up  Area,Ready To Move,Arehalli,3 BHK,,1229,3.0,1.0,56.083450323102575
Super built-up  Area,Ready To Move,Sector 2 HSR Layout,2 BHK,NDpalSe,1146,2.0,3.0,61.82419640382494
Super built-up  Area,Ready To Move,Sarakki Nagar,4 BHK,Sowerew,3124,6.0,3.0,355.63273980934855
Super built-up  Area,18-May,Ramagondanahalli,2 BHK,ViistLa,1151,2.0,2.0,58.819405180811295
Plot  Area,Ready To Move,Kumaraswami Layout,5 Bedroom,,1000,5.0,3.0,124.33788471148975
Super built-up  Area,Ready To Move,Varthur,2 BHK,Soamsay,1205,2.0,1.0,45.19913069840131
Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,SozonHo,1200,2.0,2.0,53.490026257732076
Built-up  Area,18-May,Sarjapur  Road,4 Bedroom,Cetattu,3307 - 3464,6.0,0.0,226.17448193344694
Super built-up  Area,Ready To Move,Kundalahalli,3 BHK,Dieldli,1724,3.0,1.0,120.1841419784632
Super built-up  Area,Ready To Move,Gokula Extension,3 BHK,DSrat S,1500,2.0,1.0,78.0492715484097
Super built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1080,2.0,0.0,49.40337549465953
Plot  Area,Ready To Move,Reliable Woods Layout,5 Bedroom,,640,6.0,2.0,96.75285501716318
Plot  Area,Ready To Move,Babusapalaya,4 Bedroom,,5060,5.0,2.0,467.7617129210034
Super built-up  Area,18-May,Kurudusonnenahalli,2 BHK,,1265,2.0,,71.48142566476113
Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,,1691,3.0,2.0,95.96521631349547
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Puestol,1843,3.0,2.0,93.59686819762435
Super built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,,1195,2.0,2.0,86.8237281819708
Built-up  Area,Ready To Move,KR Puram,2 BHK,,765,2.0,1.0,33.40334104938527
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1700,3.0,2.0,111.3369729382028
Super built-up  Area,Ready To Move,Ardendale,3 BHK,SoystAm,1777.26,3.0,2.0,91.07222726783907
Super built-up  Area,Ready To Move,Kodigehaali,3 BHK,Leeno S,2250,3.0,2.0,135.3287109227952
Super built-up  Area,Ready To Move,Kadugodi,2 BHK,,660,1.0,1.0,23.100845140252016
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,PaaraSa,1066,3.0,3.0,126.53548175625845
Super built-up  Area,Ready To Move,Jakkur,2 BHK,BrdgeNo,1290,2.0,1.0,80.58896980389017
Super built-up  Area,Ready To Move,Sector 6 HSR Layout,2 BHK,Vaensnh,1082,2.0,1.0,45.82655042672177
Super built-up  Area,Ready To Move,Chikkadunnasandra,3 BHK,Kr 10Ca,1397,2.0,,71.9753685661398
Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Ceiti I,1891,3.0,1.0,118.88632659139157
Super built-up  Area,Ready To Move,East Colony,1 BHK,,600,1.0,1.0,33.40656597508623
Super built-up  Area,Ready To Move,Bommanahalli,2 BHK,Prventh,1007,2.0,1.0,47.21797912962418
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,940,2.0,1.0,38.325637548657106
Super built-up  Area,21-Jun,Vijayanagar,1 BHK,Saahaat,492,1.0,0.0,29.014078201681386
Super built-up  Area,Ready To Move,Anekal,1 BHK,,600,2.0,1.0,23.132444896751387
Super built-up  Area,19-Dec,Thanisandra main road,3 BHK,,3144,3.0,1.0,254.87649544256487
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1124,2.0,1.0,48.60162944190893
Plot  Area,Ready To Move,9th Phase JP Nagar,2 Bedroom,,1200,2.0,1.0,61.02811826091552
Plot  Area,Ready To Move,TC Palaya,3 Bedroom,,1200,3.0,0.0,67.58326367299469
Plot  Area,Ready To Move,Vyalikaval,4 Bedroom,,960,4.0,0.0,109.2420590159014
Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1350,2.0,2.0,62.12468030348098
Plot  Area,Ready To Move,Horamavu Banaswadi,10 Bedroom,,1000,10.0,,160.68495194220466
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,NDionas,1212,2.0,2.0,46.49736834815166
Built-up  Area,Ready To Move,KR Layout,1 BHK,,1050,1.0,1.0,55.96075330280242
Built-up  Area,Ready To Move,Nagarathpet,4 BHK,,1200,2.0,1.0,114.17881210394916
Super built-up  Area,Ready To Move,Devanahalli,3 BHK,,1205,2.0,1.0,57.45150879927315
Built-up  Area,Ready To Move,Battarahalli,5 Bedroom,,1700,4.0,1.0,97.9440117727361
Super built-up  Area,Ready To Move,Kereguddadahalli,2 BHK,Jaood G,925,2.0,1.0,42.12145469285157
Super built-up  Area,18-Mar,8th Phase JP Nagar,2 BHK,,1080,2.0,1.0,48.03293117905642
Plot  Area,Ready To Move, Devarachikkanahalli,6 Bedroom,,1500,5.0,1.0,195.30912445257607
Plot  Area,Ready To Move,HRBR Layout,7 Bedroom,,1200,4.0,2.0,129.57008927867977
Super built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Brods W,1252,2.0,1.0,44.484709841666685
Super built-up  Area,19-Dec,Binny Pete,4 BHK,Shestlo,2695 - 2940,,,189.8737453258004
Super built-up  Area,19-Nov,Sarjapur  Road,3 BHK,AsastDe,1157,2.0,1.0,68.09191579182247
Built-up  Area,Ready To Move,Bellandur,3 BHK,AkonyHa,1435,3.0,2.0,75.20230412929688
Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,1.0,44.14743617318176
Plot  Area,Ready To Move,Hebbal,6 Bedroom,,1200,6.0,2.0,160.2327590243937
Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Gantspa,1150,2.0,2.0,49.85173877932163
Super built-up  Area,Ready To Move,Tumkur Road,3 BHK,Sahtsva,1354,3.0,1.0,91.18409236107374
Super built-up  Area,18-May,Hosakerehalli,2 BHK,SoageHe,1304,2.0,3.0,59.4078650293267
Built-up  Area,Ready To Move,Srinagar,1 Bedroom,,300,1.0,0.0,26.309326301123868
Super built-up  Area,18-Apr,Munnekollal,2 BHK,Sadhii ,1071,2.0,2.0,51.123816212802154
Super built-up  Area,Ready To Move,Rajaji Nagar,4 BHK,PhestOn,3526,4.0,3.0,426.9344381225593
Super built-up  Area,18-May,Singasandra,3 BHK,,1364,2.0,3.0,61.614747874295766
Super built-up  Area,Ready To Move,Kodigehaali,2 BHK,Shyas S,1035,2.0,2.0,59.43335610739304
Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,Puion M,720,1.0,1.0,39.6284630297858
Plot  Area,Ready To Move,Whitefield,3 Bedroom,Prrry M,1900,3.0,2.0,121.31320767321911
Super built-up  Area,Ready To Move,Bellandur,2 BHK,Mancyes,1030,2.0,1.0,56.98299519756656
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,SGiewll,1750,3.0,3.0,56.32106077532073
Plot  Area,Ready To Move,Hennur Bande,1 Bedroom,,1200,1.0,0.0,46.77425963457221
Super built-up  Area,Ready To Move,HSR Layout,3 BHK,NRosete,1406,3.0,2.0,90.9475220793291
Built-up  Area,17-Nov,Hormavu,3 Bedroom,Prageta,2400,3.0,0.0,118.58256289774482
Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,DLhtsnd,1890,4.0,3.0,103.39315983999937
Plot  Area,Ready To Move,Nisarga Layout,4 Bedroom,,1200,5.0,,242.52441021913455
Built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,NCensun,1000,2.0,2.0,55.16269267859774
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1100,2.0,1.0,45.811447114316714
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Saacesa,2800,4.0,3.0,275.2114953639737
Built-up  Area,Ready To Move,Nagavara,3 Bedroom,,1800,3.0,,98.75580613687158
Super built-up  Area,Ready To Move,#NAME?,3 BHK,,1600,2.0,1.0,97.5142871977602
Built-up  Area,Ready To Move,5th Phase JP Nagar,2 BHK,Maeeker,960,2.0,2.0,54.36234360974923
Super built-up  Area,Ready To Move,Harlur,2 BHK,Prncyrn,1197,2.0,1.0,74.13743584506057
Super built-up  Area,Ready To Move,Hoodi,3 BHK,Keers S,1802,3.0,2.0,109.08352134847391
Super built-up  Area,18-Jan,BTM 1st Stage,3 BHK,,1300,3.0,2.0,77.71027124292885
Super built-up  Area,18-Apr,Electronics City Phase 1,3 BHK,Unrtswo,1920,3.0,,81.58805483450031
Built-up  Area,Ready To Move,2nd Block Hbr Layout,3 BHK,,1789,3.0,3.0,125.37105459778753
Super built-up  Area,21-Jan,Mysore Road,3 BHK,PrntaEn,1620,3.0,1.0,70.5972236253364
Built-up  Area,Ready To Move,Karuna Nagar,3 BHK,AjityIn,1697,3.0,2.0,124.98606217237376
Built-up  Area,Ready To Move,Vidyaranyapura,3 Bedroom,,2400,3.0,1.0,183.35607517446417
Super built-up  Area,Ready To Move,Rajaji Nagar,2 BHK,PhestOn,1763,3.0,2.0,244.86255454949392
Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,52.83383203430856
Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,760,6.0,0.0,190.2189266612825
Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1655,2.0,1.0,68.66758077487863
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sraveha,985,2.0,2.0,44.503841780508274
Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,3.0,56.54321584274851
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Srentan,1000,2.0,2.0,43.225565566480945
Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,830,1.0,1.0,31.74766853577829
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,42.60307157282613
Plot  Area,Ready To Move,Anjanapura,4 Bedroom,,600,4.0,1.0,90.43249372822945
Built-up  Area,18-Dec,"Bellandur, ",3 BHK,,2000,3.0,2.0,108.47182807759594
Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1297,2.0,2.0,98.23485868442938
Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1725,3.0,3.0,96.89080024283601
Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1200,5.0,,266.19818728987894
Built-up  Area,Ready To Move,Ulsoor,3 BHK,Abialri,2000,2.0,1.0,137.51498605238706
Super built-up  Area,Ready To Move,Ashwath Nagar,2 BHK,Raeusiy,1230,2.0,3.0,54.70765022477362
Built-up  Area,Ready To Move,Munivenkatppa Layout,2 BHK,VancyRe,1249,3.0,3.0,66.28369278368474
Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2870,4.0,2.0,194.95126968769702
Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,,1400,2.0,2.0,63.51566291498166
Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,48.777068894108616
Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,62.23715123661511
Plot  Area,Ready To Move,Hebbal,3 Bedroom,,2047,3.0,1.0,141.47347297172104
Super built-up  Area,Ready To Move,Volagerekallahalli,3 BHK,SothaCh,1271,2.0,1.0,42.668475432629144
Built-up  Area,Ready To Move,Anekal,10 Bedroom,,1280,7.0,1.0,144.99080220299766
Super built-up  Area,21-Dec,Electronic City,3 BHK,,1500,3.0,1.0,68.68848848184467
Built-up  Area,19-Dec,Gottigere,4 Bedroom,Rarkkod,2563 - 3914,,,179.84155097644245
Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Nazea B,4000,5.0,2.0,478.33028696566726
Plot  Area,18-Jun,Whitefield,2 Bedroom,,1200,2.0,1.0,46.98684683248554
Super built-up  Area,Ready To Move,Hebbal,4 BHK,Mahosya,3000,4.0,0.0,195.34355913316747
Super built-up  Area,18-Jun,Raja Rajeshwari Nagar,2 BHK,Prllsan,1360,2.0,1.0,58.35023521654599
Plot  Area,18-Dec,Bannerghatta Road,3 Bedroom,Putere ,1500,3.0,1.0,121.63411968723302
Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,199.45935408200896
Super built-up  Area,Ready To Move,Jnanabharathi Layout,9 BHK,,600,9.0,1.0,135.7131533025804
Super built-up  Area,Ready To Move,Hormavu,3 BHK,NStusD ,1520,3.0,3.0,58.844978559631976
Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,62.956220762782685
Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,63.54363358216101
Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,SrntsRV,900,2.0,1.0,83.78825807403578
Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,52.06615414728463
Built-up  Area,Ready To Move,KAS Officers Colony,3 BHK,,2200,3.0,2.0,153.6389639142369
Built-up  Area,18-Dec,Huskur,3 BHK,,1320,2.0,1.0,35.72429010698951
Plot  Area,Ready To Move,Santosh Nagar,4 Bedroom,,1600,5.0,1.0,176.255339074018
Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,800,5.0,3.0,119.89410166953773
Plot  Area,Ready To Move,4th Block Koramangala,3 Bedroom,,1365,3.0,2.0,109.52411675594223
Built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,,1168,2.0,2.0,63.25098133598152
Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1500,2.0,0.0,99.14200979347568
Plot  Area,Ready To Move,Inasappa Layout,4 Bedroom,,1000,4.0,2.0,177.1197810292509
Built-up  Area,Ready To Move,Lottegolla Halli,3 Bedroom,,3000,2.0,1.0,205.79386204164345
Plot  Area,17-Dec,GKW Layout,4 Bedroom,,1350,4.0,2.0,145.6686091174618
Plot  Area,Ready To Move,Ganga Nagar,6 Bedroom,,1700,6.0,2.0,197.01612881283094
Plot  Area,16-Apr,Basaveshwara Nagar,4 Bedroom,,2000,4.0,0.0,228.50039343396097
Built-up  Area,Ready To Move,Yelahanka,5 Bedroom,,1800,3.0,2.0,98.63285447446141
Built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,83.77471886923986
Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1094,2.0,2.0,43.395011522170144
Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1262,2.0,1.0,77.11954852163241
